trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,cost,gross_profit,shipping_cost,marketing_cost,net_profit
309,2024-11-07,1,119,52,1,2800.0,1695.0,1105.0,1005.0,72.04,27.96
310,2025-09-19,1,136,462,5,12500.0,8030.0,4470.0,2495.0,393.92,1581.08
311,2023-08-17,3,118,530,2,7000.0,4946.0,2054.0,752.0,207.21,1094.79
312,2023-05-24,2,113,42,1,58000.0,37157.0,20843.0,1005.0,635.5,19202.5
313,2024-09-29,4,136,1199,1,2500.0,1606.0,894.0,499.0,81.54,313.46
314,2023-02-08,5,137,1151,3,6600.0,4266.0,2334.0,1497.0,235.77,601.23
315,2023-10-24,2,108,221,1,48000.0,31082.0,16918.0,1005.0,344.66,15568.34
316,2024-07-30,1,105,401,1,85000.0,52017.0,32983.0,50.0,672.98,32260.02
317,2023-11-20,2,135,931,1,12000.0,8606.0,3394.0,1005.0,626.46,1762.54
318,2025-05-22,4,124,846,1,48000.0,33033.0,14967.0,376.0,492.61,14098.39
319,2024-01-29,6,120,811,2,3000.0,2058.0,942.0,2010.0,0.0,-1068.0
320,2024-12-04,3,119,43,3,8400.0,5085.0,3315.0,3015.0,156.07,143.93
321,2023-09-06,10,112,967,1,38000.0,25796.0,12204.0,499.0,548.64,11156.36
322,2024-05-06,6,134,1118,1,28000.0,17855.0,10145.0,1005.0,578.2,8561.8
323,2025-01-01,7,102,48,1,195000.0,141052.0,53948.0,499.0,1187.86,52261.14
324,2025-02-18,12,125,669,1,4500.0,3086.0,1414.0,1005.0,0.0,409.0
325,2023-12-30,5,105,844,1,85000.0,52017.0,32983.0,376.0,446.16,32160.84
326,2023-11-20,3,137,796,3,6600.0,4266.0,2334.0,3015.0,344.55,-1025.55
327,2025-10-09,5,118,661,2,7000.0,4946.0,2054.0,752.0,0.0,1302.0
328,2025-04-29,7,101,1080,1,260000.0,167880.0,92120.0,376.0,0.0,91744.0
329,2024-01-30,10,118,633,2,7000.0,4946.0,2054.0,998.0,0.0,1056.0
330,2023-05-23,10,119,946,2,5600.0,3390.0,2210.0,752.0,61.36,1396.64
331,2023-03-09,7,131,950,1,360000.0,218747.0,141253.0,376.0,2519.86,138357.14
332,2023-03-12,1,116,179,1,145000.0,90588.0,54412.0,1005.0,2148.15,51258.85
333,2024-09-14,6,113,546,1,58000.0,37157.0,20843.0,1005.0,862.21,18975.79
334,2023-07-04,1,105,1168,1,85000.0,52017.0,32983.0,499.0,755.93,31728.07
335,2025-05-22,2,136,831,2,5000.0,3212.0,1788.0,2010.0,181.84,-403.84
336,2024-05-13,1,134,894,1,28000.0,17855.0,10145.0,376.0,578.2,9190.8
337,2024-04-24,7,105,482,1,85000.0,52017.0,32983.0,50.0,669.36,32263.64
338,2023-01-26,4,133,1135,1,45000.0,32905.0,12095.0,376.0,2440.59,9278.41
339,2023-12-30,4,111,866,1,185000.0,117065.0,67935.0,376.0,4861.29,62697.71
340,2023-03-31,2,121,878,2,1600.0,1052.0,548.0,100.0,23.7,424.3
341,2023-05-11,3,120,753,1,1500.0,1029.0,471.0,376.0,16.44,78.56
342,2024-10-02,2,136,684,5,12500.0,8030.0,4470.0,1880.0,366.34,2223.66
343,2025-02-03,6,115,437,1,230000.0,161913.0,68087.0,499.0,4631.4,62956.6
344,2025-02-16,1,119,712,1,2800.0,1695.0,1105.0,1005.0,56.38,43.62
345,2024-08-06,7,110,466,1,24000.0,15039.0,8961.0,1005.0,180.47,7775.53
346,2025-03-13,1,137,6,5,11000.0,7110.0,3890.0,1880.0,200.09,1809.91
347,2024-07-27,4,137,460,1,2200.0,1422.0,778.0,376.0,64.17,337.83
348,2023-01-27,1,117,1118,1,290000.0,209699.0,80301.0,1005.0,4430.86,74865.14
349,2025-07-05,4,125,468,1,4500.0,3086.0,1414.0,50.0,21.58,1342.42
350,2023-06-18,1,137,50,3,6600.0,4266.0,2334.0,3015.0,286.45,-967.45
351,2023-02-10,3,122,243,1,68000.0,43059.0,24941.0,376.0,337.59,24227.41
352,2024-01-30,1,112,511,1,38000.0,25796.0,12204.0,376.0,0.0,11828.0
353,2025-12-13,6,118,366,1,3500.0,2473.0,1027.0,376.0,77.11,573.89
354,2024-12-23,6,117,513,1,290000.0,209699.0,80301.0,499.0,5388.05,74413.95
355,2025-10-31,5,112,1178,1,38000.0,25796.0,12204.0,1005.0,0.0,11199.0
356,2023-07-24,6,128,1016,1,58000.0,37743.0,20257.0,50.0,333.09,19873.91
357,2025-01-21,1,123,603,1,9500.0,7113.0,2387.0,50.0,74.31,2262.69
358,2025-07-15,5,127,34,1,9500.0,6907.0,2593.0,50.0,45.55,2497.45
359,2023-07-23,3,120,95,3,4500.0,3087.0,1413.0,1128.0,0.0,285.0
360,2025-09-14,8,125,1004,2,9000.0,6172.0,2828.0,100.0,84.55,2643.45
361,2025-09-07,7,127,859,1,9500.0,6907.0,2593.0,50.0,89.25,2453.75
362,2023-07-17,10,136,744,1,2500.0,1606.0,894.0,50.0,100.84,743.16
363,2023-05-02,1,136,513,1,2500.0,1606.0,894.0,499.0,114.85,280.15
364,2024-07-08,1,121,124,1,800.0,526.0,274.0,376.0,12.27,-114.27
365,2023-02-25,2,112,689,1,38000.0,25796.0,12204.0,376.0,795.36,11032.64
366,2025-04-05,4,120,128,5,7500.0,5145.0,2355.0,5025.0,91.92,-2761.92
367,2023-06-20,9,103,221,1,98000.0,63780.0,34220.0,1005.0,541.14,32673.86
368,2025-06-04,6,118,957,1,3500.0,2473.0,1027.0,376.0,68.31,582.69
369,2025-09-29,5,132,525,1,38000.0,23961.0,14039.0,50.0,1197.51,12791.49
370,2023-09-05,4,120,190,1,1500.0,1029.0,471.0,1005.0,21.66,-555.66
371,2023-09-06,5,120,1101,3,4500.0,3087.0,1413.0,150.0,64.97,1198.03
372,2023-02-06,3,128,389,1,58000.0,37743.0,20257.0,499.0,650.44,19107.56
373,2024-05-19,10,126,317,1,24000.0,17991.0,6009.0,376.0,0.0,5633.0
374,2025-10-01,3,119,77,1,2800.0,1695.0,1105.0,1005.0,0.0,100.0
375,2025-03-31,5,119,119,2,5600.0,3390.0,2210.0,752.0,46.08,1411.92
376,2025-09-10,3,119,397,1,2800.0,1695.0,1105.0,1005.0,40.88,59.12
377,2024-08-02,11,134,747,1,28000.0,17855.0,10145.0,376.0,742.88,9026.12
378,2023-03-12,3,125,231,1,4500.0,3086.0,1414.0,499.0,28.7,886.3
379,2024-02-03,6,132,355,1,38000.0,23961.0,14039.0,376.0,1340.49,12322.51
380,2024-08-05,1,120,1040,3,4500.0,3087.0,1413.0,1128.0,0.0,285.0
381,2023-05-28,7,118,560,1,3500.0,2473.0,1027.0,376.0,38.35,612.65
382,2024-03-23,1,136,1138,1,2500.0,1606.0,894.0,1005.0,83.29,-194.29
383,2023-10-03,9,134,386,1,28000.0,17855.0,10145.0,50.0,753.61,9341.39
384,2024-12-04,5,121,344,2,1600.0,1052.0,548.0,752.0,29.73,-233.73
385,2023-01-29,11,136,800,2,5000.0,3212.0,1788.0,2010.0,271.18,-493.18
386,2023-01-29,6,134,411,1,28000.0,17855.0,10145.0,1005.0,1518.59,7621.41
387,2024-01-12,5,109,901,1,42000.0,31127.0,10873.0,499.0,297.55,10076.45
388,2024-03-27,1,120,220,3,4500.0,3087.0,1413.0,1128.0,89.43,195.57
389,2025-03-04,1,121,723,2,1600.0,1052.0,548.0,752.0,13.17,-217.17
390,2023-04-03,1,120,149,1,1500.0,1029.0,471.0,499.0,34.11,-62.11
391,2024-12-11,6,123,275,1,9500.0,7113.0,2387.0,376.0,53.29,1957.71
392,2025-04-08,4,121,229,5,4000.0,2630.0,1370.0,1880.0,49.03,-559.03
393,2024-12-07,2,118,363,3,10500.0,7419.0,3081.0,3015.0,195.08,-129.08
394,2023-10-02,1,137,84,2,4400.0,2844.0,1556.0,752.0,118.42,685.58
395,2024-04-23,7,137,789,5,11000.0,7110.0,3890.0,1880.0,262.69,1747.31
396,2023-02-20,3,119,832,5,14000.0,8475.0,5525.0,2495.0,293.03,2736.97
397,2024-07-31,5,137,689,3,6600.0,4266.0,2334.0,1128.0,192.51,1013.49
398,2025-03-25,1,121,1181,3,2400.0,1578.0,822.0,3015.0,19.75,-2212.75
399,2025-07-27,6,126,942,1,24000.0,17991.0,6009.0,376.0,115.07,5517.93
400,2023-10-24,6,135,1152,1,12000.0,8606.0,3394.0,376.0,322.97,2695.03
401,2025-09-03,1,125,508,1,4500.0,3086.0,1414.0,376.0,42.27,995.73
402,2025-06-16,12,137,117,1,2200.0,1422.0,778.0,499.0,54.51,224.49
403,2025-04-29,4,118,90,3,10500.0,7419.0,3081.0,1128.0,128.69,1824.31
404,2023-10-19,11,110,691,1,24000.0,15039.0,8961.0,499.0,172.33,8289.67
405,2025-06-24,3,120,60,3,4500.0,3087.0,1413.0,1128.0,87.83,197.17
406,2025-02-23,8,121,567,5,4000.0,2630.0,1370.0,1880.0,80.55,-590.55
407,2024-09-15,8,108,797,1,48000.0,31082.0,16918.0,376.0,209.48,16332.52
408,2023-02-25,2,125,866,2,9000.0,6172.0,2828.0,752.0,44.68,2031.32
409,2023-03-19,6,137,1175,3,6600.0,4266.0,2334.0,1128.0,295.89,910.11
410,2024-02-19,1,132,659,1,38000.0,23961.0,14039.0,1005.0,1340.49,11693.51
411,2024-02-05,3,102,921,1,195000.0,141052.0,53948.0,376.0,1325.1,52246.9
412,2025-02-26,3,117,930,1,290000.0,209699.0,80301.0,499.0,5839.59,73962.41
413,2023-07-17,5,136,81,3,7500.0,4818.0,2682.0,150.0,302.51,2229.49
414,2023-02-26,5,120,1181,5,7500.0,5145.0,2355.0,5025.0,156.98,-2826.98
415,2024-01-16,8,121,556,2,1600.0,1052.0,548.0,998.0,0.0,-450.0
416,2024-01-31,3,122,868,1,68000.0,43059.0,24941.0,1005.0,456.6,23479.4
417,2024-12-29,5,114,523,1,75000.0,53367.0,21633.0,1005.0,1393.46,19234.54
418,2025-08-20,1,137,500,5,11000.0,7110.0,3890.0,1880.0,0.0,2010.0
419,2025-12-12,2,118,355,2,7000.0,4946.0,2054.0,752.0,154.21,1147.79
420,2025-06-02,8,113,1007,1,58000.0,37157.0,20843.0,376.0,1132.0,19335.0
421,2023-08-18,2,121,940,1,800.0,526.0,274.0,499.0,23.68,-248.68
422,2023-10-31,11,107,865,1,65000.0,40453.0,24547.0,376.0,466.73,23704.27
423,2023-02-23,3,120,722,1,1500.0,1029.0,471.0,499.0,31.4,-59.4
424,2024-11-30,3,128,372,1,58000.0,37743.0,20257.0,50.0,419.12,19787.88
425,2024-04-04,8,135,303,1,12000.0,8606.0,3394.0,376.0,286.57,2731.43
426,2024-12-29,3,119,995,5,14000.0,8475.0,5525.0,1880.0,260.11,3384.89
427,2025-04-10,2,120,834,5,7500.0,5145.0,2355.0,1880.0,91.92,383.08
428,2025-12-04,1,133,242,1,45000.0,32905.0,12095.0,499.0,1898.76,9697.24
429,2023-02-11,1,119,760,2,5600.0,3390.0,2210.0,752.0,117.21,1340.79
430,2024-12-09,5,119,421,1,2800.0,1695.0,1105.0,376.0,52.02,676.98
431,2025-11-02,4,125,202,1,4500.0,3086.0,1414.0,1005.0,45.56,363.44
432,2025-05-13,10,108,381,1,48000.0,31082.0,16918.0,50.0,0.0,16868.0
433,2024-10-24,2,137,890,1,2200.0,1422.0,778.0,1005.0,64.48,-291.48
434,2023-08-03,1,120,317,1,1500.0,1029.0,471.0,376.0,44.4,50.6
435,2025-03-21,3,134,1186,1,28000.0,17855.0,10145.0,376.0,509.33,9259.67
436,2025-07-18,6,120,403,1,1500.0,1029.0,471.0,499.0,36.05,-64.05
437,2025-10-25,6,120,175,2,3000.0,2058.0,942.0,998.0,0.0,-56.0
438,2024-08-12,12,103,322,1,98000.0,63780.0,34220.0,376.0,736.94,33107.06
439,2023-11-26,2,137,468,1,2200.0,1422.0,778.0,50.0,114.85,613.15
440,2023-08-11,5,118,596,2,7000.0,4946.0,2054.0,100.0,207.21,1746.79
441,2023-12-30,4,137,114,2,4400.0,2844.0,1556.0,752.0,138.86,665.14
442,2024-08-08,10,124,89,1,48000.0,33033.0,14967.0,376.0,474.57,14116.43
443,2023-03-16,8,120,359,1,1500.0,1029.0,471.0,50.0,22.22,398.78
444,2023-09-20,1,120,1172,1,1500.0,1029.0,471.0,376.0,21.66,73.34
445,2024-03-02,6,136,917,3,7500.0,4818.0,2682.0,1497.0,249.87,935.13
446,2023-05-09,1,120,815,1,1500.0,1029.0,471.0,376.0,16.44,78.56
447,2023-04-21,6,119,1154,1,2800.0,1695.0,1105.0,376.0,63.68,665.32
448,2024-06-13,4,121,925,1,800.0,526.0,274.0,499.0,11.29,-236.29
449,2024-01-27,2,128,5,1,58000.0,37743.0,20257.0,1005.0,0.0,19252.0
450,2024-04-13,4,126,1110,1,24000.0,17991.0,6009.0,376.0,148.28,5484.72
451,2025-07-05,6,136,824,2,5000.0,3212.0,1788.0,100.0,123.27,1564.73
452,2025-12-23,5,125,307,2,9000.0,6172.0,2828.0,998.0,70.21,1759.79
453,2025-11-18,4,125,1165,1,4500.0,3086.0,1414.0,1005.0,45.56,363.44
454,2024-04-06,2,133,820,1,45000.0,32905.0,12095.0,499.0,1074.62,10521.38
455,2023-10-03,4,137,959,1,2200.0,1422.0,778.0,1005.0,59.21,-286.21
456,2023-04-25,7,124,1135,1,48000.0,33033.0,14967.0,376.0,341.86,14249.14
457,2025-09-18,2,127,741,1,9500.0,6907.0,2593.0,1005.0,89.25,1498.75
458,2023-07-20,2,124,815,1,48000.0,33033.0,14967.0,376.0,0.0,14591.0
459,2024-05-13,3,134,917,1,28000.0,17855.0,10145.0,499.0,578.2,9067.8
460,2024-03-29,8,109,1118,1,42000.0,31127.0,10873.0,1005.0,239.92,9628.08
461,2024-12-11,4,130,1035,1,130000.0,83075.0,46925.0,50.0,1068.04,45806.96
462,2025-06-09,7,118,150,3,10500.0,7419.0,3081.0,1128.0,204.93,1748.07
463,2024-09-18,7,111,584,1,185000.0,117065.0,67935.0,1005.0,2750.15,64179.85
464,2024-02-24,5,121,795,3,2400.0,1578.0,822.0,150.0,65.76,606.24
465,2025-05-19,5,119,134,2,5600.0,3390.0,2210.0,752.0,54.91,1403.09
466,2023-03-10,3,109,917,1,42000.0,31127.0,10873.0,499.0,289.25,10084.75
467,2023-08-21,3,136,736,2,5000.0,3212.0,1788.0,100.0,152.73,1535.27
468,2024-09-10,1,121,699,3,2400.0,1578.0,822.0,150.0,35.68,636.32
469,2025-09-20,9,119,500,3,8400.0,5085.0,3315.0,1128.0,122.65,2064.35
470,2025-01-18,4,123,295,1,9500.0,7113.0,2387.0,499.0,74.31,1813.69
471,2024-03-16,5,121,201,2,1600.0,1052.0,548.0,2010.0,31.8,-1493.8
472,2023-06-21,7,116,733,1,145000.0,90588.0,54412.0,50.0,1747.54,52614.46
473,2025-01-02,3,119,315,2,5600.0,3390.0,2210.0,2010.0,66.18,133.82
474,2025-05-01,2,112,307,1,38000.0,25796.0,12204.0,499.0,372.59,11332.41
475,2024-04-10,2,126,1146,1,24000.0,17991.0,6009.0,376.0,148.28,5484.72
476,2024-07-15,2,118,21,5,17500.0,12365.0,5135.0,250.0,268.49,4616.51
477,2025-06-12,5,135,295,1,12000.0,8606.0,3394.0,499.0,297.33,2597.67
478,2024-11-13,9,118,189,2,7000.0,4946.0,2054.0,752.0,180.1,1121.9
479,2023-10-29,7,121,149,1,800.0,526.0,274.0,499.0,13.88,-238.88
480,2023-12-13,1,103,1163,1,98000.0,63780.0,34220.0,376.0,514.39,33329.61
481,2024-02-17,7,136,318,1,2500.0,1606.0,894.0,376.0,88.19,429.81
482,2024-01-20,9,136,344,2,5000.0,3212.0,1788.0,752.0,186.05,849.95
483,2025-05-13,1,125,1049,1,4500.0,3086.0,1414.0,376.0,46.18,991.82
484,2025-02-27,1,134,150,1,28000.0,17855.0,10145.0,376.0,1187.74,8581.26
485,2025-10-03,2,121,123,2,1600.0,1052.0,548.0,752.0,0.0,-204.0
486,2023-03-20,1,132,292,1,38000.0,23961.0,14039.0,376.0,1703.59,11959.41
487,2023-02-09,8,126,262,1,24000.0,17991.0,6009.0,376.0,119.15,5513.85
488,2024-08-26,5,137,1063,1,2200.0,1422.0,778.0,1005.0,58.37,-285.37
489,2023-06-20,1,118,514,3,10500.0,7419.0,3081.0,1128.0,126.55,1826.45
490,2024-09-24,4,120,1147,2,3000.0,2058.0,942.0,100.0,44.6,797.4
491,2023-07-07,6,119,867,3,8400.0,5085.0,3315.0,1128.0,0.0,2187.0
492,2023-12-04,2,136,917,1,2500.0,1606.0,894.0,499.0,78.9,316.1
493,2024-03-10,8,105,471,1,85000.0,52017.0,32983.0,1005.0,485.55,31492.45
494,2023-04-25,3,136,593,1,2500.0,1606.0,894.0,50.0,79.46,764.54
495,2025-05-17,7,122,1108,1,68000.0,43059.0,24941.0,376.0,697.86,23867.14
496,2023-07-30,2,108,519,1,48000.0,31082.0,16918.0,376.0,426.88,16115.12
497,2025-01-05,11,118,335,1,3500.0,2473.0,1027.0,376.0,41.36,609.64
498,2023-10-06,11,128,575,1,58000.0,37743.0,20257.0,499.0,403.11,19354.89
499,2025-12-28,3,125,1000,1,4500.0,3086.0,1414.0,376.0,35.1,1002.9
500,2024-01-09,2,120,51,2,3000.0,2058.0,942.0,752.0,0.0,190.0
501,2025-09-22,12,120,613,1,1500.0,1029.0,471.0,50.0,21.9,399.1
502,2025-02-08,12,120,745,3,4500.0,3087.0,1413.0,3015.0,90.61,-1692.61
503,2025-04-05,5,123,233,1,9500.0,7113.0,2387.0,499.0,80.95,1807.05
504,2023-12-18,4,132,158,1,38000.0,23961.0,14039.0,376.0,1199.27,12463.73
505,2023-12-07,2,110,780,1,24000.0,15039.0,8961.0,376.0,125.97,8459.03
506,2025-04-22,6,118,47,1,3500.0,2473.0,1027.0,376.0,42.9,608.1
507,2024-11-16,5,137,387,3,6600.0,4266.0,2334.0,1128.0,0.0,1206.0
508,2024-12-16,6,134,932,1,28000.0,17855.0,10145.0,376.0,1220.72,8548.28
509,2025-04-16,8,109,718,1,42000.0,31127.0,10873.0,376.0,0.0,10497.0
510,2024-12-13,1,125,1084,1,4500.0,3086.0,1414.0,499.0,25.24,889.76
511,2024-03-08,5,111,900,1,185000.0,117065.0,67935.0,376.0,3676.65,63882.35
512,2024-08-28,7,120,52,1,1500.0,1029.0,471.0,1005.0,0.0,-534.0
513,2023-05-04,5,109,254,1,42000.0,31127.0,10873.0,376.0,270.95,10226.05
514,2024-02-11,1,136,875,2,5000.0,3212.0,1788.0,752.0,176.38,859.62
515,2023-08-16,3,118,1096,1,3500.0,2473.0,1027.0,376.0,103.6,547.4
516,2024-09-04,9,120,329,2,3000.0,2058.0,942.0,100.0,44.6,797.4
517,2025-09-10,7,137,302,1,2200.0,1422.0,778.0,499.0,69.33,209.67
518,2023-02-17,4,134,939,1,28000.0,17855.0,10145.0,499.0,1000.23,8645.77
519,2024-04-25,2,137,789,2,4400.0,2844.0,1556.0,752.0,105.07,698.93
520,2025-11-08,2,120,842,1,1500.0,1029.0,471.0,376.0,28.92,66.08
521,2025-10-07,2,128,47,1,58000.0,37743.0,20257.0,376.0,286.31,19594.69
522,2024-01-07,2,121,411,2,1600.0,1052.0,548.0,2010.0,0.0,-1462.0
523,2025-10-31,4,118,95,3,10500.0,7419.0,3081.0,1128.0,0.0,1953.0
524,2023-08-19,1,120,939,3,4500.0,3087.0,1413.0,1497.0,133.2,-217.2
525,2025-01-05,6,126,463,1,24000.0,17991.0,6009.0,499.0,187.74,5322.26
526,2025-02-26,7,134,378,1,28000.0,17855.0,10145.0,376.0,1187.74,8581.26
527,2025-09-15,1,136,780,5,12500.0,8030.0,4470.0,1880.0,393.92,2196.08
528,2024-01-04,6,136,271,2,5000.0,3212.0,1788.0,752.0,186.05,849.95
529,2024-05-03,12,119,831,2,5600.0,3390.0,2210.0,2010.0,55.03,144.97
530,2025-01-14,10,110,1191,1,24000.0,15039.0,8961.0,376.0,146.2,8438.8
531,2025-10-02,2,137,1122,1,2200.0,1422.0,778.0,376.0,79.63,322.37
532,2024-11-22,6,136,123,5,12500.0,8030.0,4470.0,1880.0,0.0,2590.0
533,2024-05-27,1,125,517,1,4500.0,3086.0,1414.0,376.0,0.0,1038.0
534,2025-08-01,11,112,512,1,38000.0,25796.0,12204.0,376.0,677.7,11150.3
535,2025-07-07,1,136,50,1,2500.0,1606.0,894.0,1005.0,61.64,-172.64
536,2024-05-20,2,125,429,2,9000.0,6172.0,2828.0,100.0,0.0,2728.0
537,2024-09-04,5,107,582,1,65000.0,40453.0,24547.0,376.0,283.67,23887.33
538,2023-11-10,4,137,232,3,6600.0,4266.0,2334.0,1128.0,344.55,861.45
539,2023-12-10,5,132,6,1,38000.0,23961.0,14039.0,376.0,1199.27,12463.73
540,2025-07-23,3,119,974,1,2800.0,1695.0,1105.0,376.0,67.29,661.71
541,2025-12-13,2,120,798,1,1500.0,1029.0,471.0,376.0,33.05,61.95
542,2023-06-18,9,127,1183,1,9500.0,6907.0,2593.0,376.0,69.43,2147.57
543,2023-09-01,5,119,102,1,2800.0,1695.0,1105.0,376.0,40.43,688.57
544,2023-04-05,4,119,452,5,14000.0,8475.0,5525.0,2495.0,318.38,2711.62
545,2024-10-29,1,118,490,1,3500.0,2473.0,1027.0,376.0,76.2,574.8
546,2025-09-14,6,121,145,2,1600.0,1052.0,548.0,752.0,23.36,-227.36
547,2025-08-19,1,137,276,3,6600.0,4266.0,2334.0,1128.0,0.0,1206.0
548,2025-08-20,10,120,1087,1,1500.0,1029.0,471.0,376.0,26.75,68.25
549,2025-11-21,9,108,945,1,48000.0,31082.0,16918.0,499.0,529.26,15889.74
550,2024-02-01,9,116,580,1,145000.0,90588.0,54412.0,376.0,3972.94,50063.06
551,2025-07-16,7,136,1105,2,5000.0,3212.0,1788.0,752.0,123.27,912.73
552,2023-08-25,7,118,617,1,3500.0,2473.0,1027.0,376.0,103.6,547.4
553,2024-09-09,1,120,1021,2,3000.0,2058.0,942.0,998.0,44.6,-100.6
554,2024-10-01,2,124,548,1,48000.0,33033.0,14967.0,376.0,348.28,14242.72
555,2023-04-21,3,132,896,1,38000.0,23961.0,14039.0,499.0,1207.79,12332.21
556,2023-04-01,2,137,600,3,6600.0,4266.0,2334.0,1497.0,209.77,627.23
557,2023-12-18,2,110,269,1,24000.0,15039.0,8961.0,376.0,125.97,8459.03
558,2023-01-21,9,127,747,1,9500.0,6907.0,2593.0,376.0,101.18,2115.82
559,2025-10-03,5,128,723,1,58000.0,37743.0,20257.0,376.0,286.31,19594.69
560,2025-03-23,1,118,597,5,17500.0,12365.0,5135.0,250.0,144.01,4740.99
561,2023-01-24,4,120,825,3,4500.0,3087.0,1413.0,3015.0,68.75,-1670.75
562,2023-03-14,7,110,672,1,24000.0,15039.0,8961.0,376.0,165.29,8419.71
563,2025-03-27,8,108,637,1,48000.0,31082.0,16918.0,1005.0,257.42,15655.58
564,2023-05-18,11,112,793,1,38000.0,25796.0,12204.0,499.0,416.36,11288.64
565,2024-09-01,12,136,445,2,5000.0,3212.0,1788.0,752.0,163.08,872.92
566,2025-07-12,5,125,464,1,4500.0,3086.0,1414.0,376.0,21.58,1016.42
567,2024-04-11,1,136,117,3,7500.0,4818.0,2682.0,1497.0,179.1,1005.9
568,2025-06-13,3,135,637,1,12000.0,8606.0,3394.0,1005.0,297.33,2091.67
569,2024-09-13,6,118,1128,2,7000.0,4946.0,2054.0,100.0,104.06,1849.94
570,2024-02-11,10,120,953,5,7500.0,5145.0,2355.0,2495.0,205.5,-345.5
571,2024-02-13,3,121,672,1,800.0,526.0,274.0,376.0,21.92,-123.92
572,2023-02-19,3,119,1183,3,8400.0,5085.0,3315.0,1128.0,175.82,2011.18
573,2024-03-03,4,136,870,5,12500.0,8030.0,4470.0,250.0,416.44,3803.56
574,2025-10-20,1,132,73,1,38000.0,23961.0,14039.0,376.0,1375.42,12287.58
575,2025-03-24,1,128,576,1,58000.0,37743.0,20257.0,1005.0,0.0,19252.0
576,2025-02-13,1,108,644,1,48000.0,31082.0,16918.0,376.0,488.54,16053.46
577,2024-01-05,3,121,280,2,1600.0,1052.0,548.0,752.0,0.0,-204.0
578,2023-01-01,5,119,294,1,2800.0,1695.0,1105.0,50.0,42.78,1012.22
579,2024-03-25,10,121,177,2,1600.0,1052.0,548.0,2010.0,31.8,-1493.8
580,2025-01-21,3,118,550,1,3500.0,2473.0,1027.0,376.0,41.36,609.64
581,2023-12-07,3,118,521,3,10500.0,7419.0,3081.0,150.0,275.91,2655.09
582,2025-01-31,5,121,1096,5,4000.0,2630.0,1370.0,1880.0,47.27,-557.27
583,2024-02-25,7,118,309,1,3500.0,2473.0,1027.0,50.0,95.9,881.1
584,2025-12-09,6,118,244,3,10500.0,7419.0,3081.0,150.0,231.32,2699.68
585,2024-08-01,2,104,68,1,310000.0,196558.0,113442.0,1005.0,2331.13,110105.87
586,2024-08-28,6,120,642,5,7500.0,5145.0,2355.0,5025.0,0.0,-2670.0
587,2025-10-30,1,131,197,1,360000.0,218747.0,141253.0,50.0,1777.07,139425.93
588,2023-08-13,5,133,980,1,45000.0,32905.0,12095.0,376.0,1374.54,10344.46
589,2025-08-12,4,136,292,5,12500.0,8030.0,4470.0,1880.0,0.0,2590.0
590,2025-01-22,2,137,1095,2,4400.0,2844.0,1556.0,752.0,175.33,628.67
591,2023-03-13,7,135,376,1,12000.0,8606.0,3394.0,1005.0,537.98,1851.02
592,2024-02-19,6,133,320,1,45000.0,32905.0,12095.0,1005.0,1587.42,9502.58
593,2023-02-01,1,121,526,1,800.0,526.0,274.0,499.0,16.74,-241.74
594,2024-08-08,3,124,178,1,48000.0,33033.0,14967.0,376.0,474.57,14116.43
595,2023-03-03,1,136,923,2,5000.0,3212.0,1788.0,752.0,224.16,811.84
596,2024-12-01,1,120,437,2,3000.0,2058.0,942.0,998.0,55.74,-111.74
597,2024-03-24,11,136,123,1,2500.0,1606.0,894.0,376.0,83.29,434.71
598,2024-06-22,9,121,1047,1,800.0,526.0,274.0,376.0,11.29,-113.29
599,2023-12-25,4,121,365,1,800.0,526.0,274.0,1005.0,21.02,-752.02
600,2025-05-14,7,116,602,1,145000.0,90588.0,54412.0,499.0,1421.71,52491.29
601,2024-02-18,7,119,978,5,14000.0,8475.0,5525.0,2495.0,383.59,2646.41
602,2024-09-03,8,128,807,1,58000.0,37743.0,20257.0,1005.0,268.78,18983.22
603,2023-04-03,7,124,451,1,48000.0,33033.0,14967.0,1005.0,341.86,13620.14
604,2025-07-10,9,130,526,1,130000.0,83075.0,46925.0,499.0,650.29,45775.71
605,2025-06-16,5,121,896,2,1600.0,1052.0,548.0,998.0,31.23,-481.23
606,2023-08-13,1,131,735,1,360000.0,218747.0,141253.0,1005.0,2417.18,137830.82
607,2024-02-22,5,137,479,2,4400.0,2844.0,1556.0,2010.0,155.21,-609.21
608,2023-06-12,9,120,963,2,3000.0,2058.0,942.0,100.0,36.16,805.84
609,2024-08-05,1,126,295,1,24000.0,17991.0,6009.0,499.0,237.28,5272.72
610,2024-07-28,6,109,505,1,42000.0,31127.0,10873.0,376.0,332.53,10164.47
611,2024-08-01,1,120,221,1,1500.0,1029.0,471.0,1005.0,0.0,-534.0
612,2023-11-10,7,119,505,1,2800.0,1695.0,1105.0,376.0,61.26,667.74
613,2023-02-28,2,118,691,3,10500.0,7419.0,3081.0,1497.0,219.77,1364.23
614,2024-11-04,2,136,83,2,5000.0,3212.0,1788.0,752.0,0.0,1036.0
615,2023-05-17,5,118,1185,3,10500.0,7419.0,3081.0,1128.0,115.05,1837.95
616,2024-08-28,3,120,914,1,1500.0,1029.0,471.0,1005.0,0.0,-534.0
