Review_ID,Product_ID,Customer_ID,Rating,Review_Text
511,P136,C0924,2,"Not good, stopped working after a week."
512,P104,C0965,5,"Perfect, works exactly as described. Thanks TechStore."
513,P101,C0231,5,Amazing quality for the price. Fast delivery.
514,P133,C0899,5,Amazing quality for the price. Fast delivery.
515,P132,C0224,4,"Works well, satisfied with the purchase."
516,P117,C0286,2,"Not good, stopped working after a week."
517,P116,C0175,3,"Average, expected better battery life."
518,P136,C0290,2,"Not good, stopped working after a week."
519,P106,C0401,4,"Good, but shipping was a bit slow to Guelma."
520,P131,C0240,3,"Average, expected better battery life."
521,P102,C0941,5,"Perfect, works exactly as described. Thanks TechStore."
522,P116,C0937,3,"It is okay, nothing special."
523,P127,C0270,5,"Excellent product, highly recommended!"
524,P137,C0526,4,"Works well, satisfied with the purchase."
525,P127,C0403,3,"Average, expected better battery life."
526,P125,C0037,4,"Good, but shipping was a bit slow to Guelma."
527,P127,C0002,5,"Excellent product, highly recommended!"
528,P121,C0295,1,"Waste of money, totally disappointed."
529,P136,C0568,3,"Average, expected better battery life."
530,P125,C0846,2,"Not good, stopped working after a week."
531,P105,C0840,4,Nice design but a bit expensive.
532,P109,C1024,3,"It is okay, nothing special."
533,P115,C0095,5,"Excellent product, highly recommended!"
534,P129,C1036,1,"Terrible, do not buy this! Very bad quality."
535,P109,C1022,4,"Good, but shipping was a bit slow to Guelma."
536,P137,C0246,5,"Perfect, works exactly as described. Thanks TechStore."
537,P137,C0843,3,"Average, expected better battery life."
538,P131,C0348,1,"Waste of money, totally disappointed."
539,P135,C0384,4,Nice design but a bit expensive.
540,P108,C0893,5,"Perfect, works exactly as described. Thanks TechStore."
541,P111,C0033,4,"Works well, satisfied with the purchase."
542,P118,C0830,4,Nice design but a bit expensive.
543,P112,C0881,1,"Terrible, do not buy this! Very bad quality."
544,P129,C0393,5,"Perfect, works exactly as described. Thanks TechStore."
545,P100,C0887,4,"Good, but shipping was a bit slow to Guelma."
546,P103,C0913,1,"Terrible, do not buy this! Very bad quality."
547,P122,C1064,2,"Not good, stopped working after a week."
548,P101,C0146,3,"It is okay, nothing special."
549,P104,C0402,2,"Not good, stopped working after a week."
550,P127,C0579,2,"Not good, stopped working after a week."
551,P107,C1159,2,"Not good, stopped working after a week."
552,P119,C0186,3,"Average, expected better battery life."
553,P102,C0175,5,"Perfect, works exactly as described. Thanks TechStore."
554,P100,C0313,3,"Average, expected better battery life."
555,P121,C1012,4,"Good, but shipping was a bit slow to Guelma."
556,P127,C0379,1,"Waste of money, totally disappointed."
557,P129,C0500,1,"Waste of money, totally disappointed."
558,P105,C0991,1,"Waste of money, totally disappointed."
559,P133,C0381,4,"Good, but shipping was a bit slow to Guelma."
560,P121,C0382,3,"Average, expected better battery life."
561,P125,C0198,5,"Excellent product, highly recommended!"
562,P120,C0831,4,"Works well, satisfied with the purchase."
563,P130,C0381,3,"It is okay, nothing special."
564,P135,C1137,3,"It is okay, nothing special."
565,P122,C1109,3,"Average, expected better battery life."
566,P119,C0136,5,"Excellent product, highly recommended!"
567,P100,C0225,4,"Good, but shipping was a bit slow to Guelma."
568,P127,C0265,1,"Waste of money, totally disappointed."
569,P130,C0040,4,Nice design but a bit expensive.
570,P131,C0460,4,"Works well, satisfied with the purchase."
571,P123,C0588,3,"It is okay, nothing special."
572,P104,C0486,4,Nice design but a bit expensive.
573,P130,C0121,4,Nice design but a bit expensive.
574,P106,C0245,5,Amazing quality for the price. Fast delivery.
575,P122,C0063,2,"Not good, stopped working after a week."
576,P126,C0674,2,"Not good, stopped working after a week."
577,P105,C0809,5,Amazing quality for the price. Fast delivery.
578,P127,C0310,2,"Not good, stopped working after a week."
579,P134,C0924,2,"Not good, stopped working after a week."
580,P106,C0737,4,"Works well, satisfied with the purchase."
581,P117,C0586,4,"Works well, satisfied with the purchase."
582,P109,C0677,1,"Waste of money, totally disappointed."
583,P104,C1003,5,"Excellent product, highly recommended!"
584,P114,C0367,3,"It is okay, nothing special."
585,P116,C0499,3,"It is okay, nothing special."
586,P121,C0574,1,"Terrible, do not buy this! Very bad quality."
587,P117,C1013,4,"Works well, satisfied with the purchase."
588,P113,C0695,2,"Not good, stopped working after a week."
589,P118,C0584,4,Nice design but a bit expensive.
590,P116,C0548,4,"Good, but shipping was a bit slow to Guelma."
591,P137,C0763,1,"Waste of money, totally disappointed."
592,P119,C0129,3,"It is okay, nothing special."
593,P128,C0690,3,"It is okay, nothing special."
594,P133,C0028,5,Amazing quality for the price. Fast delivery.
595,P133,C0086,2,"Not good, stopped working after a week."
596,P136,C0500,1,"Terrible, do not buy this! Very bad quality."
597,P111,C0632,4,"Works well, satisfied with the purchase."
598,P106,C0677,4,Nice design but a bit expensive.
599,P106,C0223,4,"Works well, satisfied with the purchase."
600,P129,C0134,5,Amazing quality for the price. Fast delivery.
601,P111,C0649,1,"Terrible, do not buy this! Very bad quality."
602,P118,C0895,2,"Not good, stopped working after a week."
603,P123,C0640,5,"Perfect, works exactly as described. Thanks TechStore."
604,P130,C0789,5,"Excellent product, highly recommended!"
605,P111,C0716,4,Nice design but a bit expensive.
606,P136,C0392,2,"Not good, stopped working after a week."
607,P103,C1012,4,"Works well, satisfied with the purchase."
608,P121,C0301,4,"Good, but shipping was a bit slow to Guelma."
609,P104,C0667,1,"Waste of money, totally disappointed."
610,P133,C0910,5,"Perfect, works exactly as described. Thanks TechStore."
611,P116,C0991,2,"Not good, stopped working after a week."
612,P137,C0142,4,Nice design but a bit expensive.
613,P135,C0058,5,Amazing quality for the price. Fast delivery.
614,P133,C0734,4,"Good, but shipping was a bit slow to Guelma."
615,P101,C0627,1,"Waste of money, totally disappointed."
616,P134,C0700,2,"Not good, stopped working after a week."
617,P100,C0412,3,"It is okay, nothing special."
618,P123,C0372,1,"Terrible, do not buy this! Very bad quality."
619,P100,C1077,4,"Works well, satisfied with the purchase."
620,P115,C1059,5,"Excellent product, highly recommended!"
621,P114,C0637,4,"Good, but shipping was a bit slow to Guelma."
622,P101,C0514,4,"Works well, satisfied with the purchase."
623,P123,C0345,4,"Works well, satisfied with the purchase."
624,P101,C0336,4,"Good, but shipping was a bit slow to Guelma."
625,P123,C0191,2,"Not good, stopped working after a week."
626,P127,C0941,2,"Not good, stopped working after a week."
627,P137,C0472,4,"Works well, satisfied with the purchase."
628,P112,C1087,1,"Terrible, do not buy this! Very bad quality."
629,P108,C0475,5,"Excellent product, highly recommended!"
630,P116,C1042,3,"It is okay, nothing special."
631,P120,C0469,4,"Good, but shipping was a bit slow to Guelma."
632,P121,C0735,4,"Works well, satisfied with the purchase."
633,P106,C0716,5,"Perfect, works exactly as described. Thanks TechStore."
634,P100,C0718,1,"Waste of money, totally disappointed."
635,P133,C0314,1,"Waste of money, totally disappointed."
636,P109,C0910,5,"Perfect, works exactly as described. Thanks TechStore."
637,P103,C0176,4,Nice design but a bit expensive.
638,P137,C1119,1,"Waste of money, totally disappointed."
639,P109,C0553,1,"Waste of money, totally disappointed."
640,P113,C0250,5,"Perfect, works exactly as described. Thanks TechStore."
641,P133,C0356,5,"Excellent product, highly recommended!"
642,P101,C0033,1,"Waste of money, totally disappointed."
643,P105,C0930,5,"Excellent product, highly recommended!"
644,P118,C0614,1,"Waste of money, totally disappointed."
645,P110,C0992,1,"Waste of money, totally disappointed."
646,P128,C0240,4,Nice design but a bit expensive.
647,P135,C0707,4,Nice design but a bit expensive.
648,P122,C0005,4,"Good, but shipping was a bit slow to Guelma."
649,P132,C1176,3,"It is okay, nothing special."
650,P124,C1193,3,"It is okay, nothing special."
651,P100,C0266,4,"Good, but shipping was a bit slow to Guelma."
652,P123,C0875,4,"Good, but shipping was a bit slow to Guelma."
653,P129,C0976,1,"Terrible, do not buy this! Very bad quality."
654,P122,C0849,4,"Works well, satisfied with the purchase."
655,P122,C0047,4,"Good, but shipping was a bit slow to Guelma."
656,P129,C0815,4,"Good, but shipping was a bit slow to Guelma."
657,P127,C0345,1,"Waste of money, totally disappointed."
658,P118,C0320,5,"Excellent product, highly recommended!"
659,P127,C0744,1,"Terrible, do not buy this! Very bad quality."
660,P125,C0301,4,"Works well, satisfied with the purchase."
661,P128,C1189,4,Nice design but a bit expensive.
662,P132,C1178,4,Nice design but a bit expensive.
663,P123,C0681,5,"Perfect, works exactly as described. Thanks TechStore."
664,P134,C0434,2,"Not good, stopped working after a week."
665,P117,C0896,4,"Good, but shipping was a bit slow to Guelma."
666,P129,C1133,2,"Not good, stopped working after a week."
667,P124,C0478,5,Amazing quality for the price. Fast delivery.
668,P128,C0103,4,"Works well, satisfied with the purchase."
669,P120,C1033,1,"Waste of money, totally disappointed."
670,P119,C0913,4,Nice design but a bit expensive.
671,P131,C1002,5,Amazing quality for the price. Fast delivery.
672,P101,C0568,4,Nice design but a bit expensive.
673,P126,C0254,4,"Works well, satisfied with the purchase."
674,P106,C0635,1,"Terrible, do not buy this! Very bad quality."
675,P128,C1193,3,"Average, expected better battery life."
676,P103,C0058,4,"Good, but shipping was a bit slow to Guelma."
677,P124,C0870,3,"Average, expected better battery life."
678,P107,C1022,5,Amazing quality for the price. Fast delivery.
679,P124,C0572,2,"Not good, stopped working after a week."
680,P133,C0409,3,"Average, expected better battery life."
681,P103,C0078,5,"Perfect, works exactly as described. Thanks TechStore."
682,P135,C0939,5,"Excellent product, highly recommended!"
683,P130,C0655,3,"Average, expected better battery life."
684,P135,C0055,4,"Works well, satisfied with the purchase."
685,P127,C0707,2,"Not good, stopped working after a week."
686,P113,C0725,1,"Terrible, do not buy this! Very bad quality."
687,P133,C0652,1,"Waste of money, totally disappointed."
688,P132,C0623,3,"Average, expected better battery life."
689,P134,C0295,1,"Terrible, do not buy this! Very bad quality."
690,P124,C0663,3,"Average, expected better battery life."
691,P106,C0247,5,"Excellent product, highly recommended!"
692,P113,C1094,4,"Works well, satisfied with the purchase."
693,P105,C0203,5,Amazing quality for the price. Fast delivery.
694,P129,C0250,5,"Excellent product, highly recommended!"
695,P127,C0033,1,"Terrible, do not buy this! Very bad quality."
696,P135,C0771,4,"Good, but shipping was a bit slow to Guelma."
697,P109,C0292,4,Nice design but a bit expensive.
698,P122,C0911,3,"Average, expected better battery life."
699,P125,C0081,5,"Excellent product, highly recommended!"
700,P134,C0704,2,"Not good, stopped working after a week."
701,P124,C0455,2,"Not good, stopped working after a week."
702,P106,C0283,3,"Average, expected better battery life."
703,P105,C0101,1,"Waste of money, totally disappointed."
704,P132,C0661,4,Nice design but a bit expensive.
705,P113,C0855,4,"Works well, satisfied with the purchase."
706,P102,C0897,4,Nice design but a bit expensive.
707,P123,C0010,3,"Average, expected better battery life."
708,P119,C0296,4,"Works well, satisfied with the purchase."
709,P131,C0550,4,"Works well, satisfied with the purchase."
710,P117,C0051,5,"Perfect, works exactly as described. Thanks TechStore."
711,P103,C0207,2,"Not good, stopped working after a week."
712,P124,C0090,3,"It is okay, nothing special."
713,P127,C0667,1,"Waste of money, totally disappointed."
714,P121,C0998,5,"Excellent product, highly recommended!"
715,P134,C0852,5,Amazing quality for the price. Fast delivery.
716,P100,C0523,3,"Average, expected better battery life."
717,P109,C0336,4,"Works well, satisfied with the purchase."
718,P115,C0143,5,"Excellent product, highly recommended!"
719,P105,C0307,2,"Not good, stopped working after a week."
720,P103,C0358,1,"Terrible, do not buy this! Very bad quality."
721,P106,C0309,3,"It is okay, nothing special."
722,P124,C0489,4,"Works well, satisfied with the purchase."
723,P137,C1041,5,"Perfect, works exactly as described. Thanks TechStore."
724,P110,C0273,5,"Excellent product, highly recommended!"
725,P135,C0364,1,"Waste of money, totally disappointed."
726,P100,C0989,3,"It is okay, nothing special."
727,P107,C0649,4,"Good, but shipping was a bit slow to Guelma."
728,P123,C0664,4,"Good, but shipping was a bit slow to Guelma."
729,P103,C0562,5,"Perfect, works exactly as described. Thanks TechStore."
730,P107,C0762,2,"Not good, stopped working after a week."
731,P123,C0418,4,"Good, but shipping was a bit slow to Guelma."
732,P100,C1053,5,"Perfect, works exactly as described. Thanks TechStore."
733,P134,C0708,2,"Not good, stopped working after a week."
734,P106,C1130,1,"Terrible, do not buy this! Very bad quality."
735,P135,C0163,1,"Terrible, do not buy this! Very bad quality."
736,P101,C0869,3,"Average, expected better battery life."
737,P110,C0605,5,"Excellent product, highly recommended!"
738,P101,C0595,4,"Works well, satisfied with the purchase."
739,P102,C1166,1,"Waste of money, totally disappointed."
740,P107,C0468,3,"It is okay, nothing special."
741,P126,C0066,5,"Excellent product, highly recommended!"
742,P108,C1091,5,"Excellent product, highly recommended!"
743,P125,C0454,3,"It is okay, nothing special."
744,P106,C1152,3,"It is okay, nothing special."
745,P106,C0235,5,"Excellent product, highly recommended!"
