Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue
450,2024-04-13 18:17:00,4,P126,C1110,1,24000.0
451,2025-07-05 13:00:00,6,P136,C0824,2,5000.0
452,2025-12-23 18:04:00,5,P125,C0307,2,9000.0
453,2025-11-18 11:23:00,4,P125,C1165,1,4500.0
454,2024-04-06 12:38:00,2,P133,C0820,1,45000.0
455,2023-10-03 12:09:00,4,P137,C0959,1,2200.0
456,2023-04-25 09:55:00,7,P124,C1135,1,48000.0
457,2025-09-18 10:19:00,2,P127,C0741,1,9500.0
458,2023-07-20 09:30:00,2,P124,C0815,1,48000.0
459,2024-05-13 14:54:00,3,P134,C0917,1,28000.0
460,2024-03-29 19:53:00,8,P109,C1118,1,42000.0
461,2024-12-11 15:18:00,4,P130,C1035,1,130000.0
462,2025-06-09 18:12:00,7,P118,C0150,3,10500.0
463,2024-09-18 09:47:00,7,P111,C0584,1,185000.0
464,2024-02-24 18:36:00,5,P121,C0795,3,2400.0
465,2025-05-19 16:13:00,5,P119,C0134,2,5600.0
466,2023-03-10 16:17:00,3,P109,C0917,1,42000.0
467,2023-08-21 11:03:00,3,P136,C0736,2,5000.0
468,2024-09-10 11:39:00,1,P121,C0699,3,2400.0
469,2025-09-20 13:35:00,9,P119,C0500,3,8400.0
470,2025-01-18 20:55:00,4,P123,C0295,1,9500.0
471,2024-03-16 10:47:00,5,P121,C0201,2,1600.0
472,2023-06-21 11:31:00,7,P116,C0733,1,145000.0
473,2025-01-02 18:07:00,3,P119,C0315,2,5600.0
474,2025-05-01 20:42:00,2,P112,C0307,1,38000.0
475,2024-04-10 17:37:00,2,P126,C1146,1,24000.0
476,2024-07-15 10:58:00,2,P118,C0021,5,17500.0
477,2025-06-12 11:27:00,5,P135,C0295,1,12000.0
478,2024-11-13 14:26:00,9,P118,C0189,2,7000.0
479,2023-10-29 18:24:00,7,P121,C0149,1,800.0
480,2023-12-13 14:29:00,1,P103,C1163,1,98000.0
481,2024-02-17 18:30:00,7,P136,C0318,1,2500.0
482,2024-01-20 09:13:00,9,P136,C0344,2,5000.0
483,2025-05-13 13:33:00,1,P125,C1049,1,4500.0
484,2025-02-27 13:43:00,1,P134,C0150,1,28000.0
485,2025-10-03 13:22:00,2,P121,C0123,2,1600.0
486,2023-03-20 13:24:00,1,P132,C0292,1,38000.0
487,2023-02-09 13:51:00,8,P126,C0262,1,24000.0
488,2024-08-26 12:33:00,5,P137,C1063,1,2200.0
489,2023-06-20 10:30:00,1,P118,C0514,3,10500.0
490,2024-09-24 19:42:00,4,P120,C1147,2,3000.0
491,2023-07-07 19:06:00,6,P119,C0867,3,8400.0
492,2023-12-04 11:08:00,2,P136,C0917,1,2500.0
493,2024-03-10 19:18:00,8,P105,C0471,1,85000.0
494,2023-04-25 11:23:00,3,P136,C0593,1,2500.0
495,2025-05-17 20:08:00,7,P122,C1108,1,68000.0
496,2023-07-30 16:21:00,2,P108,C0519,1,48000.0
497,2025-01-05 12:07:00,11,P118,C0335,1,3500.0
498,2023-10-06 09:01:00,11,P128,C0575,1,58000.0
499,2025-12-28 18:48:00,3,P125,C1000,1,4500.0
500,2024-01-09 15:47:00,2,P120,C0051,2,3000.0
501,2025-09-22 16:41:00,12,P120,C0613,1,1500.0
502,2025-02-08 11:45:00,12,P120,C0745,3,4500.0
503,2025-04-05 19:21:00,5,P123,C0233,1,9500.0
504,2023-12-18 09:09:00,4,P132,C0158,1,38000.0
505,2023-12-07 19:52:00,2,P110,C0780,1,24000.0
506,2025-04-22 15:46:00,6,P118,C0047,1,3500.0
507,2024-11-16 14:18:00,5,P137,C0387,3,6600.0
508,2024-12-16 10:05:00,6,P134,C0932,1,28000.0
509,2025-04-16 13:03:00,8,P109,C0718,1,42000.0
510,2024-12-13 15:19:00,1,P125,C1084,1,4500.0
511,2024-03-08 09:25:00,5,P111,C0900,1,185000.0
512,2024-08-28 18:20:00,7,P120,C0052,1,1500.0
513,2023-05-04 15:06:00,5,P109,C0254,1,42000.0
514,2024-02-11 17:17:00,1,P136,C0875,2,5000.0
515,2023-08-16 12:13:00,3,P118,C1096,1,3500.0
516,2024-09-04 12:03:00,9,P120,C0329,2,3000.0
517,2025-09-10 16:37:00,7,P137,C0302,1,2200.0
518,2023-02-17 20:13:00,4,P134,C0939,1,28000.0
519,2024-04-25 16:22:00,2,P137,C0789,2,4400.0
520,2025-11-08 10:40:00,2,P120,C0842,1,1500.0
521,2025-10-07 16:39:00,2,P128,C0047,1,58000.0
522,2024-01-07 10:36:00,2,P121,C0411,2,1600.0
523,2025-10-31 18:55:00,4,P118,C0095,3,10500.0
524,2023-08-19 15:29:00,1,P120,C0939,3,4500.0
525,2025-01-05 09:51:00,6,P126,C0463,1,24000.0
526,2025-02-26 12:29:00,7,P134,C0378,1,28000.0
527,2025-09-15 20:08:00,1,P136,C0780,5,12500.0
528,2024-01-04 17:15:00,6,P136,C0271,2,5000.0
529,2024-05-03 11:13:00,12,P119,C0831,2,5600.0
530,2025-01-14 09:31:00,10,P110,C1191,1,24000.0
531,2025-10-02 17:16:00,2,P137,C1122,1,2200.0
532,2024-11-22 10:02:00,6,P136,C0123,5,12500.0
533,2024-05-27 17:32:00,1,P125,C0517,1,4500.0
534,2025-08-01 18:10:00,11,P112,C0512,1,38000.0
535,2025-07-07 19:59:00,1,P136,C0050,1,2500.0
536,2024-05-20 14:45:00,2,P125,C0429,2,9000.0
537,2024-09-04 10:50:00,5,P107,C0582,1,65000.0
538,2023-11-10 12:44:00,4,P137,C0232,3,6600.0
539,2023-12-10 12:07:00,5,P132,C0006,1,38000.0
540,2025-07-23 10:22:00,3,P119,C0974,1,2800.0
541,2025-12-13 16:59:00,2,P120,C0798,1,1500.0
542,2023-06-18 18:36:00,9,P127,C1183,1,9500.0
543,2023-09-01 14:23:00,5,P119,C0102,1,2800.0
544,2023-04-05 17:53:00,4,P119,C0452,5,14000.0
545,2024-10-29 12:43:00,1,P118,C0490,1,3500.0
546,2025-09-14 12:42:00,6,P121,C0145,2,1600.0
547,2025-08-19 09:37:00,1,P137,C0276,3,6600.0
548,2025-08-20 10:20:00,10,P120,C1087,1,1500.0
549,2025-11-21 11:50:00,9,P108,C0945,1,48000.0
550,2024-02-01 14:58:00,9,P116,C0580,1,145000.0
551,2025-07-16 20:15:00,7,P136,C1105,2,5000.0
552,2023-08-25 20:32:00,7,P118,C0617,1,3500.0
553,2024-09-09 16:36:00,1,P120,C1021,2,3000.0
554,2024-10-01 09:31:00,2,P124,C0548,1,48000.0
555,2023-04-21 15:20:00,3,P132,C0896,1,38000.0
556,2023-04-01 13:30:00,2,P137,C0600,3,6600.0
557,2023-12-18 17:18:00,2,P110,C0269,1,24000.0
558,2023-01-21 13:35:00,9,P127,C0747,1,9500.0
559,2025-10-03 12:21:00,5,P128,C0723,1,58000.0
560,2025-03-23 18:40:00,1,P118,C0597,5,17500.0
561,2023-01-24 12:05:00,4,P120,C0825,3,4500.0
562,2023-03-14 14:09:00,7,P110,C0672,1,24000.0
563,2025-03-27 09:34:00,8,P108,C0637,1,48000.0
564,2023-05-18 09:01:00,11,P112,C0793,1,38000.0
565,2024-09-01 12:02:00,12,P136,C0445,2,5000.0
566,2025-07-12 12:35:00,5,P125,C0464,1,4500.0
567,2024-04-11 09:59:00,1,P136,C0117,3,7500.0
568,2025-06-13 20:21:00,3,P135,C0637,1,12000.0
569,2024-09-13 16:44:00,6,P118,C1128,2,7000.0
570,2024-02-11 14:34:00,10,P120,C0953,5,7500.0
571,2024-02-13 17:56:00,3,P121,C0672,1,800.0
572,2023-02-19 17:33:00,3,P119,C1183,3,8400.0
573,2024-03-03 14:31:00,4,P136,C0870,5,12500.0
574,2025-10-20 15:15:00,1,P132,C0073,1,38000.0
575,2025-03-24 19:23:00,1,P128,C0576,1,58000.0
576,2025-02-13 19:35:00,1,P108,C0644,1,48000.0
577,2024-01-05 18:55:00,3,P121,C0280,2,1600.0
578,2023-01-01 17:42:00,5,P119,C0294,1,2800.0
579,2024-03-25 20:13:00,10,P121,C0177,2,1600.0
580,2025-01-21 15:35:00,3,P118,C0550,1,3500.0
581,2023-12-07 20:59:00,3,P118,C0521,3,10500.0
582,2025-01-31 20:57:00,5,P121,C1096,5,4000.0
583,2024-02-25 19:27:00,7,P118,C0309,1,3500.0
584,2025-12-09 19:20:00,6,P118,C0244,3,10500.0
585,2024-08-01 15:58:00,2,P104,C0068,1,310000.0
586,2024-08-28 15:22:00,6,P120,C0642,5,7500.0
587,2025-10-30 11:50:00,1,P131,C0197,1,360000.0
588,2023-08-13 20:58:00,5,P133,C0980,1,45000.0
589,2025-08-12 14:01:00,4,P136,C0292,5,12500.0
590,2025-01-22 11:29:00,2,P137,C1095,2,4400.0
591,2023-03-13 12:19:00,7,P135,C0376,1,12000.0
592,2024-02-19 19:59:00,6,P133,C0320,1,45000.0
593,2023-02-01 12:39:00,1,P121,C0526,1,800.0
594,2024-08-08 10:08:00,3,P124,C0178,1,48000.0
595,2023-03-03 10:45:00,1,P136,C0923,2,5000.0
596,2024-12-01 17:01:00,1,P120,C0437,2,3000.0
597,2024-03-24 18:16:00,11,P136,C0123,1,2500.0
598,2024-06-22 20:02:00,9,P121,C1047,1,800.0
599,2023-12-25 11:45:00,4,P121,C0365,1,800.0
600,2025-05-14 16:46:00,7,P116,C0602,1,145000.0
601,2024-02-18 19:14:00,7,P119,C0978,5,14000.0
602,2024-09-03 11:50:00,8,P128,C0807,1,58000.0
603,2023-04-03 19:14:00,7,P124,C0451,1,48000.0
604,2025-07-10 11:41:00,9,P130,C0526,1,130000.0
605,2025-06-16 11:48:00,5,P121,C0896,2,1600.0
606,2023-08-13 17:48:00,1,P131,C0735,1,360000.0
607,2024-02-22 18:20:00,5,P137,C0479,2,4400.0
608,2023-06-12 20:59:00,9,P120,C0963,2,3000.0
609,2024-08-05 16:05:00,1,P126,C0295,1,24000.0
610,2024-07-28 15:42:00,6,P109,C0505,1,42000.0
611,2024-08-01 12:49:00,1,P120,C0221,1,1500.0
612,2023-11-10 11:30:00,7,P119,C0505,1,2800.0
613,2023-02-28 18:41:00,2,P118,C0691,3,10500.0
614,2024-11-04 20:11:00,2,P136,C0083,2,5000.0
615,2023-05-17 10:50:00,5,P118,C1185,3,10500.0
616,2024-08-28 09:30:00,3,P120,C0914,1,1500.0
617,2024-06-03 18:01:00,1,P124,C0979,1,48000.0
618,2025-02-19 09:51:00,5,P132,C0990,1,38000.0
619,2024-12-01 17:26:00,11,P120,C0420,2,3000.0
620,2023-02-27 13:27:00,5,P120,C0974,2,3000.0
621,2024-06-03 17:21:00,1,P134,C1062,1,28000.0
622,2025-11-09 09:27:00,8,P110,C1178,1,24000.0
623,2024-05-04 13:09:00,8,P137,C1012,1,2200.0
624,2023-04-17 11:09:00,9,P135,C0568,1,12000.0
625,2025-02-11 17:12:00,9,P110,C0142,1,24000.0
626,2024-11-24 16:04:00,9,P133,C0291,1,45000.0
627,2025-04-23 10:38:00,6,P125,C1119,2,9000.0
628,2023-01-21 20:12:00,8,P113,C0527,1,58000.0
629,2025-06-03 20:06:00,3,P115,C0800,1,230000.0
630,2023-06-07 17:51:00,6,P126,C0822,1,24000.0
631,2024-10-16 10:28:00,7,P125,C0623,1,4500.0
632,2024-03-25 09:42:00,7,P125,C0155,1,4500.0
633,2025-02-03 11:33:00,2,P135,C0710,1,12000.0
634,2024-03-06 09:59:00,1,P118,C0171,3,10500.0
635,2025-05-01 12:54:00,10,P108,C0464,1,48000.0
636,2024-12-18 11:20:00,5,P119,C1156,3,8400.0
637,2024-05-18 14:29:00,11,P101,C1042,1,260000.0
638,2023-10-19 17:12:00,4,P125,C0947,2,9000.0
639,2025-11-20 11:12:00,12,P121,C0286,1,800.0
640,2023-11-21 13:14:00,6,P136,C0863,2,5000.0
641,2025-01-29 18:43:00,3,P118,C1074,2,7000.0
642,2023-04-14 18:43:00,1,P121,C1104,5,4000.0
643,2025-09-01 09:47:00,4,P120,C0966,1,1500.0
644,2024-03-11 15:06:00,1,P127,C0535,1,9500.0
645,2025-10-23 12:03:00,4,P110,C0767,1,24000.0
646,2025-08-12 10:40:00,2,P137,C1110,3,6600.0
647,2024-08-23 18:31:00,7,P137,C0206,1,2200.0
648,2023-07-08 09:19:00,1,P136,C0857,2,5000.0
649,2025-03-15 10:10:00,6,P125,C0443,3,13500.0
650,2024-01-06 19:34:00,4,P137,C0240,1,2200.0
651,2025-09-27 18:15:00,7,P120,C0496,5,7500.0
652,2025-03-04 17:06:00,2,P120,C0844,2,3000.0
653,2023-05-20 18:00:00,2,P118,C0480,2,7000.0
654,2024-10-22 13:03:00,1,P134,C0201,1,28000.0
655,2024-12-14 20:08:00,4,P119,C0168,5,14000.0
656,2025-04-07 12:20:00,11,P120,C0555,2,3000.0
657,2025-12-23 15:51:00,4,P132,C0726,1,38000.0
658,2024-12-27 15:52:00,6,P125,C0233,3,13500.0
659,2025-08-17 14:04:00,4,P137,C0259,1,2200.0
660,2024-08-07 14:51:00,3,P121,C1121,1,800.0
661,2023-12-10 10:38:00,12,P126,C0012,1,24000.0
662,2025-07-12 11:32:00,2,P120,C0108,5,7500.0
663,2024-06-25 18:20:00,4,P125,C0049,1,4500.0
664,2023-05-09 14:20:00,7,P119,C1011,3,8400.0
665,2023-09-06 14:03:00,3,P118,C0897,3,10500.0
666,2025-09-24 16:23:00,3,P133,C1037,1,45000.0
667,2023-10-04 10:12:00,7,P121,C1181,5,4000.0
668,2023-04-02 11:31:00,8,P108,C0464,1,48000.0
669,2024-05-31 19:12:00,3,P109,C0154,1,42000.0
670,2024-03-02 15:00:00,1,P110,C0395,1,24000.0
671,2023-08-06 17:52:00,4,P109,C1065,1,42000.0
672,2024-05-16 15:47:00,3,P126,C1110,1,24000.0
673,2023-10-20 20:45:00,5,P132,C0994,1,38000.0
674,2023-05-17 16:31:00,6,P132,C1042,1,38000.0
675,2024-07-01 14:47:00,1,P125,C0974,1,4500.0
676,2023-10-24 18:55:00,3,P120,C0143,2,3000.0
677,2025-12-02 10:11:00,10,P126,C0827,1,24000.0
678,2025-02-28 17:14:00,7,P120,C0267,2,3000.0
679,2023-12-09 11:57:00,6,P132,C0516,1,38000.0
680,2024-05-11 18:04:00,2,P108,C0390,1,48000.0
681,2025-09-20 11:54:00,7,P126,C0097,1,24000.0
682,2024-09-29 12:12:00,2,P108,C0113,1,48000.0
683,2025-03-07 14:18:00,1,P118,C1054,3,10500.0
684,2025-11-18 09:25:00,8,P125,C0148,2,9000.0
685,2024-04-12 17:24:00,1,P118,C0067,1,3500.0
686,2023-05-06 20:39:00,10,P105,C0461,1,85000.0
687,2024-07-07 19:46:00,1,P121,C0287,1,800.0
688,2024-11-25 10:45:00,4,P134,C0063,1,28000.0
689,2024-12-01 13:14:00,4,P128,C1143,1,58000.0
690,2025-02-25 13:22:00,2,P119,C0821,3,8400.0
691,2023-12-09 13:42:00,6,P137,C0148,3,6600.0
692,2023-10-02 11:56:00,7,P136,C0998,1,2500.0
693,2025-02-10 18:02:00,5,P135,C0492,1,12000.0
694,2023-06-09 11:22:00,1,P107,C0057,1,65000.0
695,2024-03-27 19:02:00,9,P118,C0975,3,10500.0
696,2023-12-31 11:10:00,7,P133,C0943,1,45000.0
697,2023-03-26 20:02:00,8,P119,C0683,1,2800.0
698,2025-07-16 18:31:00,6,P125,C0434,2,9000.0
699,2025-11-14 10:51:00,3,P121,C1000,5,4000.0
700,2023-02-22 11:53:00,2,P121,C0426,3,2400.0
701,2025-09-11 09:52:00,5,P120,C0952,3,4500.0
702,2023-06-24 18:56:00,4,P107,C0390,1,65000.0
703,2025-09-22 09:22:00,4,P135,C0653,1,12000.0
704,2023-02-26 19:18:00,2,P125,C0250,3,13500.0
705,2025-01-24 18:33:00,2,P104,C1099,1,310000.0
706,2023-04-23 10:31:00,2,P113,C0515,1,58000.0
707,2023-06-20 13:28:00,9,P121,C0568,2,1600.0
708,2023-06-18 12:27:00,1,P121,C1138,3,2400.0
709,2023-08-12 10:50:00,2,P109,C0612,1,42000.0
710,2024-01-03 15:57:00,7,P114,C1037,1,75000.0
711,2023-02-15 10:02:00,4,P106,C1184,1,320000.0
712,2024-07-31 18:21:00,4,P109,C0662,1,42000.0
713,2024-12-26 14:33:00,6,P119,C0499,1,2800.0
714,2023-04-12 20:08:00,1,P130,C0799,1,130000.0
715,2025-12-10 10:53:00,2,P128,C1069,1,58000.0
716,2024-08-29 13:15:00,12,P136,C0554,5,12500.0
717,2023-07-01 20:10:00,12,P120,C1128,2,3000.0
718,2025-08-27 11:08:00,9,P111,C0727,1,185000.0
719,2024-06-10 19:35:00,2,P123,C0688,1,9500.0
720,2025-10-27 17:43:00,3,P118,C0717,1,3500.0
721,2025-11-17 17:56:00,1,P108,C0330,1,48000.0
722,2023-01-06 17:11:00,3,P119,C0554,1,2800.0
723,2024-08-21 09:35:00,1,P120,C0656,3,4500.0
724,2025-03-24 19:20:00,1,P121,C0052,1,800.0
725,2024-03-28 10:16:00,2,P118,C0153,2,7000.0
726,2025-05-01 11:22:00,8,P121,C0618,2,1600.0
727,2023-03-24 17:09:00,7,P113,C0799,1,58000.0
728,2024-03-21 13:42:00,10,P114,C0720,1,75000.0
729,2025-05-11 12:16:00,2,P120,C0645,2,3000.0
730,2024-09-26 17:55:00,3,P119,C1060,1,2800.0
731,2024-06-10 10:55:00,2,P121,C0993,1,800.0
732,2025-08-23 12:29:00,2,P123,C0481,1,9500.0
733,2024-02-09 10:35:00,7,P135,C0717,1,12000.0
734,2023-03-09 14:55:00,5,P119,C0867,1,2800.0
735,2023-02-10 20:01:00,5,P121,C0561,3,2400.0
736,2024-09-21 12:11:00,1,P136,C0751,2,5000.0
737,2023-10-03 16:13:00,7,P123,C0430,1,9500.0
738,2023-03-03 16:09:00,2,P129,C0102,1,68000.0
739,2023-04-14 11:46:00,4,P135,C0290,1,12000.0
740,2024-06-17 18:28:00,2,P137,C0303,1,2200.0
741,2025-07-11 12:23:00,6,P117,C0938,1,290000.0
742,2025-03-30 12:43:00,4,P135,C0708,1,12000.0
743,2025-02-09 14:34:00,4,P121,C0132,1,800.0
744,2024-03-25 18:47:00,2,P121,C0546,3,2400.0
745,2025-04-06 09:06:00,4,P108,C0056,1,48000.0
746,2024-02-27 13:33:00,10,P112,C0466,1,38000.0
747,2024-02-06 17:30:00,2,P123,C0308,1,9500.0
748,2023-02-08 15:59:00,3,P128,C0835,1,58000.0
749,2025-07-05 11:57:00,5,P119,C1012,3,8400.0
750,2023-07-25 16:43:00,3,P120,C0959,1,1500.0
751,2023-02-16 18:02:00,1,P132,C0458,1,38000.0
752,2025-05-09 10:56:00,1,P120,C0330,1,1500.0
753,2023-03-26 13:21:00,5,P125,C0127,5,22500.0
754,2024-01-01 19:06:00,11,P137,C0266,3,6600.0
755,2025-11-13 20:40:00,1,P136,C0597,5,12500.0
756,2023-06-17 17:38:00,5,P131,C0568,1,360000.0
757,2025-12-18 09:34:00,6,P136,C0815,2,5000.0
758,2024-11-27 11:18:00,6,P135,C0712,1,12000.0
759,2023-06-17 16:07:00,2,P112,C0633,1,38000.0
760,2023-01-15 15:20:00,1,P118,C0145,2,7000.0
761,2024-02-03 20:48:00,4,P136,C0083,1,2500.0
762,2025-08-06 09:13:00,1,P120,C0204,1,1500.0
763,2024-07-04 13:14:00,2,P118,C0522,1,3500.0
764,2023-09-28 18:48:00,7,P121,C0746,2,1600.0
765,2023-01-23 19:22:00,1,P121,C1166,2,1600.0
766,2024-10-17 17:06:00,1,P125,C1097,3,13500.0
767,2025-03-14 09:56:00,6,P120,C0982,1,1500.0
768,2025-08-29 09:23:00,6,P101,C1122,1,260000.0
769,2023-10-19 20:41:00,1,P121,C0782,2,1600.0
770,2025-03-10 17:32:00,6,P131,C0075,1,360000.0
771,2024-08-29 11:23:00,8,P137,C0765,1,2200.0
772,2025-09-04 18:16:00,3,P116,C0238,1,145000.0
773,2023-11-30 15:38:00,3,P121,C0318,2,1600.0
774,2024-02-28 19:31:00,11,P120,C0939,5,7500.0
775,2023-05-19 11:51:00,5,P120,C1105,1,1500.0
776,2024-01-13 10:16:00,11,P127,C0823,1,9500.0
777,2024-04-12 16:16:00,1,P114,C1129,1,75000.0
778,2024-07-06 13:06:00,2,P108,C0133,1,48000.0
779,2025-05-16 12:56:00,2,P121,C0618,2,1600.0
780,2023-11-13 11:43:00,4,P117,C1081,1,290000.0
781,2025-05-19 16:39:00,7,P129,C0492,1,68000.0
782,2024-10-21 18:34:00,5,P129,C1062,1,68000.0
783,2024-04-26 09:17:00,6,P132,C0891,1,38000.0
784,2023-09-27 15:07:00,5,P118,C1153,3,10500.0
785,2024-08-17 19:43:00,2,P122,C0849,1,68000.0
786,2023-12-15 12:48:00,10,P119,C0547,1,2800.0
787,2024-02-06 16:43:00,12,P121,C0257,1,800.0
788,2024-07-26 10:40:00,4,P136,C0302,3,7500.0
789,2025-04-10 13:28:00,7,P121,C0184,2,1600.0
790,2025-08-22 19:14:00,1,P126,C0366,1,24000.0
791,2023-11-18 09:31:00,6,P137,C0878,1,2200.0
792,2023-12-02 19:51:00,7,P136,C0125,2,5000.0
793,2023-12-20 18:04:00,7,P121,C0620,1,800.0
794,2024-02-25 15:33:00,3,P135,C1168,1,12000.0
795,2025-07-04 16:43:00,6,P121,C0775,1,800.0
796,2025-12-11 09:09:00,2,P119,C0608,2,5600.0
797,2024-07-05 11:59:00,2,P130,C0710,1,130000.0
798,2023-09-11 20:26:00,6,P121,C0611,3,2400.0
799,2025-07-24 18:05:00,1,P137,C0548,1,2200.0
800,2025-10-24 09:57:00,2,P125,C0616,1,4500.0
801,2023-10-02 09:03:00,6,P118,C1002,1,3500.0
802,2024-04-14 13:19:00,8,P112,C1136,1,38000.0
803,2025-11-26 19:51:00,8,P137,C0806,2,4400.0
804,2023-09-24 09:55:00,4,P109,C0726,1,42000.0
805,2025-05-31 20:27:00,2,P129,C1084,1,68000.0
806,2025-06-29 18:05:00,4,P135,C0856,1,12000.0
807,2023-09-16 13:12:00,6,P118,C0881,2,7000.0
808,2025-04-13 20:02:00,1,P119,C0516,2,5600.0
809,2024-11-30 20:22:00,1,P123,C0950,1,9500.0
810,2023-04-04 10:03:00,2,P123,C0447,1,9500.0
811,2025-09-03 16:46:00,1,P121,C0507,2,1600.0
812,2023-10-14 20:02:00,2,P120,C0125,3,4500.0
813,2023-12-22 09:38:00,1,P124,C1193,1,48000.0
814,2025-08-04 14:55:00,4,P120,C0575,2,3000.0
815,2024-09-20 20:58:00,12,P136,C0536,2,5000.0
816,2024-05-01 12:16:00,5,P119,C0499,1,2800.0
817,2024-11-26 10:31:00,1,P119,C1181,1,2800.0
818,2025-03-14 13:51:00,3,P110,C0150,1,24000.0
819,2025-08-14 11:10:00,2,P137,C0211,3,6600.0
820,2024-08-21 13:45:00,2,P121,C0386,5,4000.0
821,2024-05-03 12:23:00,9,P119,C0965,2,5600.0
822,2025-08-01 19:19:00,3,P101,C0583,1,260000.0
823,2023-10-30 11:20:00,7,P125,C0925,2,9000.0
824,2024-02-12 20:47:00,8,P118,C1024,3,10500.0
825,2024-08-02 20:50:00,3,P128,C0604,1,58000.0
826,2023-07-22 10:17:00,1,P136,C0341,1,2500.0
827,2024-03-17 20:03:00,3,P108,C0341,1,48000.0
828,2023-09-16 18:41:00,3,P137,C0128,2,4400.0
829,2024-08-13 09:01:00,1,P127,C0412,1,9500.0
830,2023-09-02 19:50:00,3,P130,C0680,1,130000.0
831,2025-08-29 15:43:00,3,P125,C1071,1,4500.0
832,2023-11-22 09:08:00,7,P120,C0148,2,3000.0
833,2024-03-27 17:46:00,6,P128,C0257,1,58000.0
834,2025-05-04 09:48:00,6,P120,C1103,1,1500.0
835,2023-01-18 10:22:00,1,P132,C0645,1,38000.0
836,2023-04-12 09:25:00,2,P137,C0100,3,6600.0
837,2023-08-28 10:05:00,3,P118,C0150,3,10500.0
838,2025-06-09 10:35:00,6,P118,C0085,2,7000.0
839,2025-10-11 15:46:00,9,P114,C0023,1,75000.0
840,2023-03-31 17:24:00,9,P127,C0474,1,9500.0
841,2025-01-07 20:10:00,7,P118,C0873,1,3500.0
842,2025-06-18 12:17:00,3,P127,C0925,1,9500.0
843,2024-09-20 19:50:00,2,P134,C0399,1,28000.0
844,2024-09-14 20:26:00,3,P112,C0066,1,38000.0
845,2024-02-29 20:48:00,1,P137,C1184,3,6600.0
846,2023-10-01 11:22:00,10,P125,C1074,1,4500.0
847,2024-08-12 10:26:00,12,P120,C0766,1,1500.0
848,2024-06-25 16:05:00,4,P122,C0466,1,68000.0
849,2025-01-05 15:58:00,7,P125,C0857,1,4500.0
850,2025-01-12 09:27:00,7,P118,C0658,2,7000.0
851,2024-02-21 09:09:00,7,P102,C0958,1,195000.0
852,2023-10-29 20:11:00,3,P125,C0386,2,9000.0
853,2024-02-16 11:20:00,4,P137,C0774,1,2200.0
854,2025-01-20 13:56:00,1,P136,C1022,1,2500.0
855,2023-03-13 09:18:00,2,P137,C0199,5,11000.0
856,2024-06-23 17:46:00,3,P114,C1156,1,75000.0
857,2023-06-18 13:36:00,6,P136,C0389,2,5000.0
858,2025-01-23 13:28:00,1,P119,C0612,2,5600.0
859,2025-05-10 09:21:00,2,P120,C0081,1,1500.0
860,2023-05-06 10:53:00,1,P121,C0309,2,1600.0
861,2023-01-24 20:01:00,1,P120,C0405,1,1500.0
862,2025-11-19 10:23:00,3,P137,C0356,3,6600.0
863,2023-11-20 13:35:00,1,P109,C0049,1,42000.0
864,2025-05-07 17:31:00,4,P110,C0491,1,24000.0
865,2024-04-18 11:02:00,10,P110,C0328,1,24000.0
866,2025-03-17 20:10:00,2,P124,C1128,1,48000.0
867,2024-05-10 17:57:00,1,P137,C0007,1,2200.0
868,2025-08-10 09:53:00,4,P137,C0125,5,11000.0
869,2023-10-09 15:53:00,3,P119,C0824,3,8400.0
870,2025-05-21 13:50:00,7,P137,C0082,1,2200.0
871,2023-06-14 19:19:00,4,P119,C0003,2,5600.0
872,2023-12-04 09:51:00,7,P125,C0524,5,22500.0
873,2024-06-14 19:29:00,2,P127,C1069,1,9500.0
874,2024-10-24 20:55:00,3,P118,C0625,1,3500.0
875,2024-10-24 16:08:00,3,P137,C0500,1,2200.0
876,2024-08-12 13:03:00,4,P136,C0886,1,2500.0
877,2024-02-12 12:43:00,3,P121,C0439,3,2400.0
878,2025-12-24 19:33:00,2,P112,C1164,1,38000.0
879,2024-11-08 14:44:00,5,P113,C0797,1,58000.0
880,2024-09-03 20:54:00,5,P118,C0948,1,3500.0
881,2025-02-26 13:21:00,3,P124,C0994,1,48000.0
882,2025-12-21 10:24:00,12,P101,C0503,1,260000.0
883,2025-04-03 11:04:00,3,P101,C0431,1,260000.0
884,2025-10-03 19:39:00,1,P135,C0555,1,12000.0
885,2024-03-31 12:31:00,6,P108,C0686,1,48000.0
886,2025-12-25 10:35:00,3,P137,C0258,5,11000.0
887,2023-09-09 14:30:00,3,P121,C0186,1,800.0
888,2025-09-18 12:00:00,2,P119,C0972,2,5600.0
889,2024-02-18 09:02:00,3,P118,C0924,1,3500.0
890,2023-08-24 15:36:00,4,P118,C0199,1,3500.0
891,2025-06-27 17:16:00,3,P120,C0700,2,3000.0
892,2025-09-09 18:09:00,3,P121,C0368,2,1600.0
893,2024-04-26 19:56:00,1,P118,C0335,1,3500.0
894,2023-04-06 17:19:00,2,P129,C1063,1,68000.0
895,2024-03-08 18:27:00,3,P119,C0454,2,5600.0
896,2025-02-05 19:39:00,3,P124,C0241,1,48000.0
897,2023-07-12 13:11:00,1,P119,C0466,1,2800.0
898,2025-04-08 19:19:00,8,P136,C0243,2,5000.0
899,2023-08-07 14:57:00,11,P137,C1199,2,4400.0
